#k-distance eigenvalue[eV]
3.87944226 -25.70510000
3.93072993 -25.67900000
3.98201758 -25.65370000
4.03330522 -25.62950000
4.08459290 -25.60690000
4.13588054 -25.58640000
4.18716819 -25.56830000
4.23845586 -25.55300000
4.28974351 -25.54090000
4.34103116 -25.53220000
4.39231883 -25.52720000
4.44360648 -25.52570000

0.00000000 -25.50470000
0.03626584 -25.50940000
0.07253170 -25.51430000
0.10879755 -25.51930000
0.14506339 -25.52430000
0.18132925 -25.52940000
0.21759509 -25.53460000
0.25386094 -25.53970000
0.29012680 -25.54470000
0.32639264 -25.54970000
0.36265849 -25.54690000
0.39892435 -25.53610000
0.43519019 -25.52640000
0.47145603 -25.51780000
0.50772189 -25.51030000
0.54398774 -25.50380000
0.58025358 -25.49830000
0.61651944 -25.49380000
0.65278528 -25.49030000
0.68905113 -25.48760000
0.72531699 -25.48330000
0.76158283 -25.46910000
0.79784867 -25.45870000
0.83411453 -25.45240000
0.87038038 -25.45020000
0.87038038 -25.45020000
0.89544544 -25.45040000
0.92051052 -25.45080000
0.94557558 -25.45160000
0.97064064 -25.45270000
0.99570572 -25.45400000
1.02077078 -25.45570000
1.04583584 -25.45770000
1.07090092 -25.45990000
1.09596598 -25.46240000
1.12103104 -25.46510000
1.14609612 -25.46810000
1.17116118 -25.47130000
1.19622625 -25.47470000
1.22129132 -25.47830000
1.24635638 -25.48210000
1.27142145 -25.48610000
1.29648652 -25.49020000
1.32155158 -25.49450000
1.34661665 -25.49880000
1.37168172 -25.50320000
1.39674679 -25.50770000
1.42181185 -25.51200000
1.44687692 -25.51610000
1.47194199 -25.51840000
1.47194199 -25.51840000
1.50820783 -25.51860000
1.54447369 -25.51920000
1.58073953 -25.52010000
1.61700538 -25.52110000
1.65327124 -25.52230000
1.68953708 -25.52280000
1.72580292 -25.52190000
1.76206878 -25.52080000
1.79833463 -25.51960000
1.83460047 -25.51840000
1.87086633 -25.51710000
1.90713218 -25.51580000
1.94339802 -25.51450000
1.97966388 -25.51320000
2.01592972 -25.51190000
2.05219557 -25.51070000
2.08846143 -25.50950000
2.12472727 -25.50840000
2.16099311 -25.50740000
2.19725897 -25.50650000
2.23352482 -25.50580000
2.26979066 -25.50520000
2.30605652 -25.50470000
2.34232236 -25.50440000
2.34232236 -25.50440000
2.37858821 -25.50580000
2.41485407 -25.50980000
2.45111991 -25.51590000
2.48738575 -25.52320000
2.52365162 -25.53040000
2.55991746 -25.53690000
2.59618330 -25.54250000
2.63244916 -25.54750000
2.66871501 -25.55230000
2.70498085 -25.55700000
2.74124671 -25.56180000
